Student_ID	Program	Term	Course	Title	Grade	Credit_Hrs	Grade_Pts	Section	Int_Transfers	Notes_Codes
5137291	BSSWE	2020/WI	CS*COOP	CO-OP WORK TERM		0.00		FR01B		
5137291	BSSWE	2020/SM	CS*COOP	CO-OP WORK TERM		0.00		FR01		
5137291	BSSWE	2020/FA	CS*3413	OPERATING SYSTEMS I	B	4.00	12.0	FR01A		
5137291	BSSWE	2020/FA	CS*2413	INFORMATION SECURITY	A	4.00	16.0	FR01A		
5137291	BSSWE	2020/FA	SOCI*3373	SOCIOLOGY OF SCIENCE	B+	3.00	9.9	FR01A		
5137291	BSSWE	2020/FA	ECE*2021	ELECTRICAL DESIGN EXPER & MEAS	A	2.00	8.0	FR02A		
5137291	BSSWE	2020/FA	CS*4725	INTRO ARTIFICIAL INTELL	A+	3.00	12.9	FR02A		
5137291	BSSWE	2021/WI	ECE*3232	EMBEDDED SYSTEMS DESIGN	A	4.00	16.0	FR01B		
5137291	BSSWE	2021/WI	ECE*4242	COMPUTER ARCHITECTURE	A	4.00	16.0	FR01B		
5137291	BSSWE	2021/WI	CS*3503	SYST. ANAL., DESIGN & PRO.MGMT	A+	4.00	17.2	FR01B		
5137291	BSSWE	2021/WI	SWE*4403	SOFTWARE ARCH.& DESIGN PATTERN	A	4.00	16.0	FR01B		
5137291	BSSWE	2021/FA	CS*3383	ALGORITHM DESIGN & ANALYSIS		4.00		FR01A		
5137291	BSSWE	2021/FA	CS*3873	NET-CENTRIC COMPUTING		4.00		FR01A		
5137291	BSSWE	2022/WI	CS*2063	INTRO TO MOBILE APPLICATION DEVELOPMENT		4.00		FR01B		
5137291	BSSWE	2022/WI	CS*4745	INTRO TO PARALLEL PROCESS		4.00		FR01B		
5137291	BSSWE	2021/FA	ENGG*4000	SENIOR DESIGN PROJECT		0.00		FR01X		
5137291	BSSWE	2022/WI	ENGG*4000	SENIOR DESIGN PROJECT		8.00		FR01Y		
5137291	BSSWE	2022/WI	SWE*4203	SOFTWARE EVOL'N.& MAINTENANCE		4.00		FR01B		
5137291	BSSWE	2021/FA	BIOL*1006	APPL IN BIOL PART I		2.00		FR01A		
5137291	BSSWE	2021/SM	CS*COOP	CO-OP WORK TERM		0.00		FR01		
5137291	BSSWE	2021/SM	ADM*1213	FINANCIAL ACCOUNTING		3.00		FRLN		
5137291	BSSWE	2021/FA	BIOL*1001	BIOL PRINCIPLES I		3.00		FR01A		
5137291	BSSWE	2022/WI	ENGG*4013	LAW AND ETHICS FOR ENGINEERS		3.00		FR01B		
5383168	BSE.UNDC	2019/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES	CR	0.00		FR01A	BSSWE	
5383168	BSE.UNDC	2019/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL	B+	2.00	6.6	FR06A	BSSWE	
5383168	BSE.UNDC	2019/FA	MATH*1003	INTRO TO CALCULUS I	C	3.00	6.0	FR07A	BSSWE	
5383168	BSE.UNDC	2019/FA	MATH*1503	INTRODUC.TO LINEAR ALGEBRA	C-	3.00	6.90	FR01A	BSSWE	
5383168	BSE.UNDC	2019/FA	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG	A	5.00	20.0	FR03A	BSSWE	
5383168	BSE.UNDC	2019/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS	A	4.00	16.0	FR01A	BSSWE	
5383168	BSE.UNDC	2019/FA	CS*1073	INTR COMP PROG I (IN JAVA)	B-	4.00	10.8	FR01A	BSSWE	
5383168	BSSWE	2020/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	B	3.00	9.0	FR01B		
5383168	BSSWE	2020/WI	CHEM*1987	GENERAL APPLIED CHEMISTRY LAB	A+	2.00	8.6	FR03B		
5383168	BSSWE	2020/WI	ECE*1813	ELECTRICITY & MAGNETISM	B	4.00	12.0	FR02B		
5383168	BSSWE	2020/WI	MATH*1013	INTRO TO CALCULUS II	CR	3.00		FR13B		
5383168	BSSWE	2020/WI	INFO*1103	DATA & INFORMATION MANAGEMENT	A+	4.00	17.2	FR02B		
5383168	BSSWE	2020/WI	CS*1083	INTRO COMP PROG II (IN JAVA)	C-	4.00	13.20	FR01B		
5383168	BSSWE	2020/FA	CS*1303	DISCRETE STRUCTURES	B+	4.00	13.2	FR01A		
5383168	BSSWE	2020/FA	ECE*2214	DIGITAL LOGIC DESIGN	A	3.00	12.0	FR01A		
5383168	BSSWE	2020/FA	CS*2043	SOFTWARE ENGINEERING I	C+	4.00	9.2	FR01A		
5383168	BSSWE	2020/FA	ECE*2701	ELECTR.CIRCUITS & ELECTRONICS	A-	4.00	14.8	FR02A		
5383168	BSSWE	2020/FA	ECE*2215	DIGITAL LOGIC DESIGN LAB	A-	1.00	3.7	FR02A		
5383168	BSSWE	2020/FA	ECE*2021	ELECTRICAL DESIGN EXPER & MEAS	B	2.00	6.0	FR02A		
5383168	BSSWE	2020/FA	CS*2613	PROG LANG LAB	B+	4.00	13.2	FR01A		
5383168	BSSWE	2021/WI	ASTR*1013	ELEMENTARY ASTRONOMY	B-	3.00	8.1	FR01B		
5383168	BSSWE	2021/WI	CE*3963	ENGINEERING ECONOMY	D	3.00	3.0	FR01B		
5383168	BSSWE	2021/WI	CS*2333	COMPUTAB.& FORMAL LANG.	A	4.00	16.0	FR01B		
5383168	BSSWE	2021/WI	CS*3503	SYST. ANAL., DESIGN & PRO.MGMT	A-	4.00	14.8	FR01B		
5383168	BSSWE	2021/WI	ENVS*2003	INTRO.TO ENVIRONMENTAL STUD.	A-	3.00	11.1	FR01B		
5383168	BSSWE	2021/WI	STAT*2593	PROB & STAT FOR ENG	A+	3.00	12.9	FR01B		
5383168	BSSWE	2021/FA	CS*2263	SYSTEMS SOFTWARE DEVELOPMENT		4.00		FR01A		
5383168	BSSWE	2021/FA	CS*2383	DATA STRUCTURES AND ALGORITHMS		4.00		FR01A		
5383168	BSSWE	2021/FA	SWE*4103	SOFTWARE QUALITY & PROJ.MGMT.		4.00		FR01A		
5383168	BSSWE	2021/FA	ECE*3221	COMPUTER ORGANIZATION		4.00		FR02A		
5703902	BSSWE	2020/FA	CS*1073	INTR COMP PROG I (IN JAVA)	NCR	4.00		FR01A		
5703902	BSSWE	2020/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES	CR	0.00		FR01A		
5703902	BSSWE	2020/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL	A+	2.00	8.6	FR08A		
5703902	BSSWE	2020/FA	MATH*1003	INTRO TO CALCULUS I	A	3.00	12.0	FR12A		
5703902	BSSWE	2020/FA	MATH*1503	INTRODUC.TO LINEAR ALGEBRA	A	3.00	12.0	FR01A		
5703902	BSSWE	2020/FA	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG	A+	5.00	21.5	FR01A		
5703902	BSSWE	2020/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS	A-	4.00	14.8	FR06A		
5703902	BSSWE	2021/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	B-	3.00	8.1	FR01B		
5703902	BSSWE	2021/WI	CS*1303	DISCRETE STRUCTURES	A	4.00	16.0	FR01B		
5703902	BSSWE	2021/WI	CHEM*1985	GENERAL APPLIED CHEMISTRY LAB	A-	2.00	7.4	FR01B		
5703902	BSSWE	2021/WI	MATH*1013	INTRO TO CALCULUS II	A+	3.00	12.9	FR12B		
5703902	BSSWE	2021/WI	CS*1073	INTR COMP PROG I (IN JAVA)	B-	4.00	10.8	FR05B		
5703902	BSSWE	2021/WI	ECE*1813	ELECTRICITY & MAGNETISM	B	4.00	12.0	FR04B		
5703902	BSSWE	2021/SM	CS*1083	INTRO COMP PROG II (IN JAVA)		4.00		FRLN		
5703902	BSSWE	2021/FA	CS*1103	INTRODUCTION TO DATABASES		4.00		FR01A		
5703902	BSSWE	2021/FA	CS*2613	PROG LANG LAB		4.00		FR01A		
5703902	BSSWE	2021/FA	ECE*2214	DIGITAL LOGIC DESIGN		3.00		FR01A		
5703902	BSSWE	2021/FA	ECE*2215	DIGITAL LOGIC DESIGN LAB		1.00		FR01A		
5703902	BSSWE	2021/FA	CS*2043	SOFTWARE ENGINEERING I		4.00		FR02A		
5703902	BSSWE	2021/FA	ECE*2701	ELECTR.CIRCUITS & ELECTRONICS		4.00		FR01A		
5768127	BSSWE	2021/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	A	3.00	12.0	FR01B		
5768127	BSSWE	2021/WI	MATH*1003	INTRO TO CALCULUS I	B	3.00	9.0	FR07B		
5768127	BSSWE	2021/WI	CS*1073	INTR COMP PROG I (IN JAVA)	F	4.00	0.0	FR06B		
5768127	BSSWE	2021/WI	CS*1303	DISCRETE STRUCTURES	A+	4.00	17.2	FR01B		
5768127	BSSWE	2021/WI	CHEM*1985	GENERAL APPLIED CHEMISTRY LAB	C+	2.00	4.6	FR03B		
5768127	BSSWE	2021/WI	ECE*1813	ELECTRICITY & MAGNETISM	B+	4.00	13.2	FR04B		
5768127	BSSWE	2021/SM	MATH*1013	INTRO TO CALCULUS II	A+	3.00	12.9	FRE1A		
5768127	BSSWE	2021/SM	MATH*1503	INTRO TO LINEAR ALGEBRA	A	3.00	12.0	FRE1A		
5768127	BSSWE	2021/FA	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG		5.00		FR02A		
5768127	BSSWE	2021/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS		4.00		FR03A		
5768127	BSSWE	2021/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES		0.00		SJ01A		
5768127	BSSWE	2021/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL		2.00		FR02A		
5768127	BSSWE	2021/FA	STAT*2593	PROB & STAT FOR ENG		3.00		FR02A		
5484194	BSSWE	2018/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES	W	0.00		FR01A		
5484194	BSSWE	2018/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS	W	4.00		FR08A		
5484194	BSSWE	2018/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL	W	2.00		FR03A		
5484194	BSSWE	2018/FA	MATH*1503	INTRODUC.TO LINEAR ALGEBRA	W	3.00		FR01A		
5484194	BSSWE	2018/FA	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG	W	5.00		FR03A		
5484194	BSSWE	2018/FA	MATH*1013	INTRO TO CALCULUS II	D	3.00	3.0	FR03A		
5484194	BSSWE	2018/FA	ECE*1813	ELECTRICITY & MAGNETISM	W	4.00		FR01A		
5484194	BSSWE	2019/WI	INFO*1103	DATA & INFORMATION MANAGEMENT	W	4.00		FR05B		
5484194	BSSWE	2019/WI	CS*1083	INTRO COMP PROG II (IN JAVA)	W	4.00		FR03B		
5484194	BSSWE	2019/WI	ECE*1813	ELECTRICITY & MAGNETISM	W	4.00		FR03B		
5484194	BSSWE	2019/WI	MATH*1013	INTRO TO CALCULUS II	W	3.00		FR16B		
5484194	BSSWE	2019/WI	MATH*1503	INTRODUC.TO LINEAR ALGEBRA	W	3.00		FR01B		
5484194	BSSWE	2019/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL	A+	2.00	8.6	FR08A		
5484194	BSSWE	2019/FA	MATH*1503	INTRODUC.TO LINEAR ALGEBRA	C	3.00	6.0	FR01A		
5484194	BSSWE	2019/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES	CR	0.00		FR01A		
5484194	BSSWE	2019/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS	A+	4.00	17.2	FR07A		
5484194	BSSWE	2019/FA	CS*1073	INTR COMP PROG I (IN JAVA)	A+	4.00	17.2	FR01A		
5484194	BSSWE	2020/WI	CS*1083	INTRO COMP PROG II (IN JAVA)	A	4.00	16.0	FR02B		
5484194	BSSWE	2020/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	B+	3.00	9.9	FR01B		
5484194	BSSWE	2020/WI	CHEM*1987	GENERAL APPLIED CHEMISTRY LAB	A	2.00	8.0	FR02B		
5484194	BSSWE	2020/WI	ECE*1813	ELECTRICITY & MAGNETISM	B+	4.00	13.2	FR02B		
5484194	BSSWE	2020/WI	MATH*1013	INTRO CALC II	B	3.00	9.0	FR05B		
5484194	BSSWE	2020/FA	CS*1303	DISCRETE STRUCTURES	A	4.00	16.0	FR01A		
5484194	BSSWE	2020/FA	CS*2613	PROG LANG LAB	D	4.00	4.0	FR01A		
5484194	BSSWE	2020/FA	CS*2043	SOFTWARE ENGINEERING I	B	4.00	12.0	FR01A		
5484194	BSSWE	2020/FA	ECE*2214	DIGITAL LOGIC DESIGN	W	3.00		FR01A		
5484194	BSSWE	2020/FA	ECE*2215	DIGITAL LOGIC DESIGN LAB	W	1.00		FR02A		
5484194	BSSWE	2021/WI	CS*2333	COMPUTAB.& FORMAL LANG.	A	4.00	16.0	FR01B		
5484194	BSSWE	2021/WI	STAT*2593	PROB & STAT FOR ENG	B+	3.00	9.9	FR02B		
5484194	BSSWE	2021/WI	CS*1103	INTRODUCTION TO DATABASES	B+	4.00	13.2	FR02B		
5484194	BSSWE	2021/FA	CS*2383	DATA STRUCTURES AND ALGORITHMS		4.00		FR01A		
5484194	BSSWE	2021/FA	ECE*2214	DIGITAL LOGIC DESIGN		3.00		FR01A		
5484194	BSSWE	2021/FA	ECE*2215	DIGITAL LOGIC DESIGN LAB		1.00		FR02A		
5484194	BSSWE	2021/FA	ECE*2701	ELECTR.CIRCUITS & ELECTRONICS		4.00		FR01A		
5484194	BSSWE	2021/FA	ECE*2021	ELECTRICAL DESIGN EXPER & MEAS		2.00		FR02A		
5484194	BSSWE	2021/FA	CS*2613	PROG LANG LAB		4.00		FR01A		
5383923	BSE.UNDC	2018/FA	CS*1003	PROG & PROBLEM SOLVING FOR ENG	A	4.00	16.0	FR01A		
5383923	BSE.UNDC	2018/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES	CR	0.00		FR01A		
5383923	BSE.UNDC	2018/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS	A	4.00	16.0	FR03A		
5383923	BSE.UNDC	2018/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL	A	2.00	8.0	FR02A		
5383923	BSE.UNDC	2018/FA	MATH*1003	INTRO TO CALCULUS I	A	3.00	12.0	FR02A		
5383923	BSE.UNDC	2018/FA	MATH*1503	INTRODUC.TO LINEAR ALGEBRA	A	3.00	12.0	FR01A		
5383923	BSE.UNDC	2018/FA	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG	B	5.00	15.0	FR02A		
5383923	BSSWE	2019/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	B+	3.00	9.9	FR01B		
5383923	BSSWE	2019/WI	CHEM*1987	GENERAL APPLIED CHEMISTRY LAB	C-	2.00	6.60	FR01B		
5383923	BSSWE	2019/WI	CS*1073	INTR COMP PROG I (IN JAVA)	B	4.00	12.0	FR02B		
5383923	BSSWE	2019/WI	MATH*1013	INTRO CALC II	A+	3.00	12.9	FR05B		
5383923	BSSWE	2019/WI	CS*1303	DISCRETE STRUCTURES	C+	4.00	9.2	FR01B		
5383923	BSSWE	2019/WI	ECE*1813	ELECTRICITY & MAGNETISM	B	4.00	12.0	FR03B		
5383923	BSSWE	2019/FA	CS*1083	INTRO COMP PROG II (IN JAVA)	A	4.00	16.0	FR01A		
5383923	BSSWE	2019/FA	CS*3113	INTRO TO NUMERICAL METHODS	A-	3.00	11.1	FR01A		
5383923	BSSWE	2019/FA	ECE*2214	DIGITAL LOGIC DESIGN	B	3.00	9.0	FR01A		
5383923	BSSWE	2019/FA	ECE*2215	DIGITAL LOGIC DESIGN LAB	A-	1.00	3.7	FR02A		
5383923	BSSWE	2019/FA	BIOL*1621	TOPICS IN BIOL. I: LIFE	A	3.00	12.0	FR01A		
5383923	BSSWE	2019/FA	INFO*1103	DATA & INFORMATION MANAGEMENT	B	4.00	12.0	FR01A		
5383923	BSSWE	2019/FA	ECE*2701	ELECTR.CIRCUITS & ELECTRONICS	A	4.00	16.0	FR01A		
5383923	BSSWE	2020/WI	CE*3963	ENGINEERING ECONOMY	A	3.00	12.0	FR01B		
5383923	BSSWE	2020/WI	CS*2043	SOFTWARE ENGINEERING I	A	4.00	16.0	FR01B		
5383923	BSSWE	2020/WI	CS*2333	COMPUTAB.& FORMAL LANG.	A	4.00	16.0	FR01B		
5383923	BSSWE	2020/WI	STAT*2593	PROB & STAT FOR ENG	B+	3.00	9.9	FR02B		
5383923	BSSWE	2020/WI	HIST*3925	TECHNOLOGY AND SOCIETY	B+	3.00	9.9	FR01B		
5383923	BSSWE	2020/WI	PHYS*2902	ENVIRONMENTAL PHYSICS	CR	3.00		FR01B		
5383923	BSSWE	2020/FA	CS*2263	SYSTEMS SOFTWARE DEVELOPMENT	A+	4.00	17.2	FR01A		
5383923	BSSWE	2020/FA	CS*2383	DATA STRUCTURES AND ALGORITHMS	A	4.00	16.0	FR01A		
5383923	BSSWE	2020/FA	CS*2613	PROG LANG LAB	B-	4.00	10.8	FR01A		
5383923	BSSWE	2020/FA	ECE*3221	COMPUTER ORGANIZATION	B+	4.00	13.2	FR02A		
5383923	BSSWE	2020/FA	SWE*4103	SOFTWARE QUALITY & PROJ.MGMT.	A+	4.00	17.2	FR01A		
5383923	BSSWE	2021/WI	CS*3503	SYST. ANAL., DESIGN & PRO.MGMT	A+	4.00	17.2	FR01B		
5383923	BSSWE	2021/WI	ECE*3232	EMBEDDED SYSTEMS DESIGN	B-	4.00	10.8	FR01B		
5383923	BSSWE	2021/WI	SWE*4403	SOFTWARE ARCH.& DESIGN PATTERN	C+	4.00	9.2	FR01B		
5383923	BSSWE	2021/WI	CS*3543	DATABASE SYSTEMS & ADMIN	A-	3.00	11.1	FR01B		
5383923	BSSWE	2021/WI	CLAS*1413	THE ROMANS	A-	3.00	11.1	FR01B		
5383923	BSSWE	2021/WI	ECE*4242	COMPUTER ARCHITECTURE	C-	4.00	13.20	FR01B		
5383923	BSSWE	2021/SM	CS*PEP	PROF.EXPER.PROG.		0.00		FR01		
5383923	BSSWE	2021/FA	CS*PEP	PROF.EXPER.PROG.		0.00		FR01A		
5947145	BSSWE	2020/FA	MATH*1503	INTRODUC.TO LINEAR ALGEBRA	A	3.00	12.0	FR01A		
5947145	BSSWE	2020/FA	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG	B	5.00	15.0	FR02A		
5947145	BSSWE	2020/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL	A	2.00	8.0	FR02A		
5947145	BSSWE	2020/FA	MATH*1003	INTRO TO CALCULUS I	B	3.00	9.0	FR10A		
5947145	BSSWE	2020/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES	CR	0.00		FR01A		
5947145	BSSWE	2020/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS	B-	4.00	10.8	FR03A		
5947145	BSSWE	2020/FA	CS*1073	INTR COMP PROG I (IN JAVA)	NCR	4.00		FR01A		
5947145	BSSWE	2021/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	B	3.00	9.0	FR01B		
5947145	BSSWE	2021/WI	CHEM*1985	GENERAL APPLIED CHEMISTRY LAB	A-	2.00	7.4	FR02B		
5947145	BSSWE	2021/WI	MATH*1013	INTRO CALC II	A+	3.00	12.9	FR05B		
5947145	BSSWE	2021/WI	CS*1303	DISCRETE STRUCTURES	A	4.00	16.0	FR01B		
5947145	BSSWE	2021/WI	CS*1073	INTR COMP PROG I (IN JAVA)	NCR	4.00		FR02B		
5947145	BSSWE	2021/WI	ECE*1813	ELECTRICITY & MAGNETISM	C-	4.00	10.80	FR04B		
5947145	BSSWE	2021/SM	CS*1073	INTR COMP PROG I (IN JAVA)	A-	4.00	14.8	FRLN		
5947145	BSSWE	2021/FA	ECE*2214	DIGITAL LOGIC DESIGN		3.00		FR01A		
5947145	BSSWE	2021/FA	ECE*2215	DIGITAL LOGIC DESIGN LAB		1.00		FR02A		
5947145	BSSWE	2021/FA	CS*1103	INTRODUCTION TO DATABASES		4.00		FR01A		
5947145	BSSWE	2021/FA	CS*1083	INTRO COMP PROG II (IN JAVA)		4.00		FR01A		
5991537	BSSWE	2022/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY		3.00		FR01B		
5991537	BSSWE	2021/FA	CS*1073	INTR COMP PROG I (IN JAVA)		4.00		FR01A		
5991537	BSSWE	2022/WI	CS*1083	INTRO COMP PROG II (IN JAVA)		4.00		FR03B		
5991537	BSSWE	2022/WI	CS*1103	INTRODUCTION TO DATABASES		4.00		FR02B		
5991537	BSSWE	2021/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES		0.00		FR01A		
5991537	BSSWE	2021/FA	MATH*1003	INTRO TO CALCULUS I		3.00		FR12A		
5991537	BSSWE	2021/FA	MATH*1503	INTRODUC.TO LINEAR ALGEBRA		3.00		FR01A		
5991537	BSSWE	2021/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS		4.00		FR02A		
5991537	BSSWE	2021/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL		2.00		FR06A		
5991537	BSSWE	2021/FA	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG		5.00		FR01A		
5711606	BSSWE	2021/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	A	3.00	12.0	FR01B		
5711606	BSSWE	2020/FA	CS*1073	INTR COMP PROG I (IN JAVA)	A	4.00	16.0	FR01A		
5711606	BSSWE	2021/WI	CS*1083	INTRO COMP PROG II (IN JAVA)	A	4.00	16.0	FR03B		
5711606	BSSWE	2021/WI	CS*1103	INTRODUCTION TO DATABASES	A-	4.00	14.8	FR04B		
5711606	BSSWE	2020/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES	CR	0.00		FR01A		
5711606	BSSWE	2020/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL	A-	2.00	7.4	FR08A		
5711606	BSSWE	2020/FA	MATH*1003	INTRO TO CALCULUS I	A	3.00	12.0	FR12A		
5711606	BSSWE	2020/FA	MATH*1503	INTRODUC.TO LINEAR ALGEBRA	A+	3.00	12.9	FR01A		
5711606	BSSWE	2020/FA	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG	CR	5.00		FR01A		
5711606	BSSWE	2020/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS	A	4.00	16.0	FR06A		
5711606	BSSWE	2021/WI	ECE*1813	ELECTRICITY & MAGNETISM	CR	4.00		FR01B		
5711606	BSSWE	2021/WI	CHEM*1985	GENERAL APPLIED CHEMISTRY LAB	A-	2.00	7.4	FR01B		
5711606	BSSWE	2021/WI	MATH*1013	INTRO TO CALCULUS II	A-	3.00	11.1	FR09B		
5711606	BSSWE	2021/SM	CLAS*1503	INTRO TO MYTHOLOGY	A+	3.00	12.9	FRE1A		
5711606	BSSWE	2021/FA	ECE*2214	DIGITAL LOGIC DESIGN		3.00		FR01A		
5711606	BSSWE	2021/FA	ECE*2215	DIGITAL LOGIC DESIGN LAB		1.00		FR01A		
5711606	BSSWE	2021/FA	CS*1303	DISCRETE STRUCTURES		4.00		FR01A		
5711606	BSSWE	2021/FA	CS*2043	SOFTWARE ENGINEERING I		4.00		FR02A		
5711606	BSSWE	2021/FA	ECE*2021	ELECTRICAL DESIGN EXPER & MEAS		2.00		FR02A		
5711606	BSSWE	2021/FA	ECE*2701	ELECTR.CIRCUITS & ELECTRONICS		4.00		FR01A		
5711606	BSSWE	2022/WI	CS*2333	COMPUTAB.& FORMAL LANG.		4.00		FR01B		
5711606	BSSWE	2022/WI	CS*3503	SYST. ANAL., DESIGN & PRO.MGMT		4.00		FR01B		
5711606	BSSWE	2022/WI	CE*3963	ENGINEERING ECONOMY		3.00		FR01B		
5711606	BSSWE	2022/WI	STAT*2593	PROB & STAT FOR ENG		3.00		FR01B		
5711606	BSSWE	2021/FA	CS*2613	PROG LANG LAB		4.00		FR01A		
5476717	BSSWE	2018/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES	CR	0.00		FR01A		
5476717	BSSWE	2018/FA	MATH*1503	INTRODUC.TO LINEAR ALGEBRA	A-	3.00	11.1	FR01A		
5476717	BSSWE	2018/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL	A	2.00	8.0	FR07A		
5476717	BSSWE	2018/FA	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG	A+	5.00	21.5	FR03A		
5476717	BSSWE	2018/FA	MATH*1013	INTRO TO CALCULUS II	A	3.00	12.0	FR03A		
5476717	BSSWE	2018/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS	A+	4.00	17.2	FR07A		
5476717	BSSWE	2018/FA	CS*2043	SOFTWARE ENGINEERING I	A	4.00	16.0	FR01A		
5476717	BSSWE	2019/WI	ECE*1813	ELECTRICITY & MAGNETISM	B	4.00	12.0	FR03B		
5476717	BSSWE	2019/WI	INFO*1103	DATA & INFORMATION MANAGEMENT	A-	4.00	14.8	FR04B		
5476717	BSSWE	2019/WI	CS*1303	DISCRETE STRUCTURES	A	4.00	16.0	FR01B		
5476717	BSSWE	2019/WI	CS*2263	SYSTEMS SOFTWARE DEVELOPMENT	B-	4.00	10.8	FR01B		
5476717	BSSWE	2019/WI	CS*2053	INTRO TO GAME DEVELOPMENT	A+	4.00	17.2	FR01B		
5476717	BSSWE	2019/SM	CS*COOP	CO-OP WORK TERM		0.00		FR01		
5476717	BSSWE	2019/FA	ECE*2214	DIGITAL LOGIC DESIGN	B-	3.00	8.1	FR01A		
5476717	BSSWE	2019/FA	ECE*2215	DIGITAL LOGIC DESIGN LAB	A	1.00	4.0	FR01A		
5476717	BSSWE	2019/FA	ECE*2701	ELECTR.CIRCUITS & ELECTRONICS	A	4.00	16.0	FR02A		
5476717	BSSWE	2019/FA	SWE*4103	SOFTWARE QUALITY & PROJ.MGMT.	A	4.00	16.0	FR01A		
5476717	BSSWE	2019/FA	CS*2613	PROG LANG LAB	B+	4.00	13.2	FR01A		
5476717	BSSWE	2019/FA	SOCI*2534	TECHNOLOGY AND SOCIAL CHANGE	C+	3.00	6.9	FR01A		
5476717	BSSWE	2020/WI	CS*2333	COMPUTAB.& FORMAL LANG.	A+	4.00	17.2	FR01B		
5476717	BSSWE	2020/WI	CS*3873	NET-CENTRIC COMPUTING	A+	4.00	17.2	FR01B		
5476717	BSSWE	2020/WI	SWE*4403	SOFTWARE ARCH.& DESIGN PATTERN	CR	4.00		FR01B		
5476717	BSSWE	2020/WI	CS*2383	DATA STRUCTURES AND ALGORITHMS	B	4.00	12.0	FR01B		
5476717	BSSWE	2020/WI	ECE*4923	INTRO.TO BIOMEDICAL ENG.	C+	4.00	9.2	FR01B		
5476717	BSSWE	2020/FA	CS*2545	DATA SCI FOR BIG DATA ANALYTIC	A	3.00	12.0	FR01A		
5476717	BSSWE	2020/FA	ECE*3221	COMPUTER ORGANIZATION	C+	4.00	9.2	FR01A		
5476717	BSSWE	2020/FA	CS*3113	INTRO TO NUMERICAL METHODS	A-	3.00	11.1	FR01A		
5476717	BSSWE	2020/FA	MATH*2513	MULTIVARIABLE CALC.FOR ENG.	CR	4.00		FR01A		
5476717	BSSWE	2020/FA	ENGG*4000	SENIOR DESIGN PROJECT	CTN	0.00		FR03X		
5476717	BSSWE	2021/WI	CS*3503	SYST. ANAL., DESIGN & PRO.MGMT	A	4.00	16.0	FR01B		
5476717	BSSWE	2021/WI	ECE*4242	COMPUTER ARCHITECTURE	A	4.00	16.0	FR01B		
5476717	BSSWE	2021/WI	SWE*4203	SOFTWARE EVOL'N.& MAINTENANCE	A	4.00	16.0	FR01B		
5476717	BSSWE	2021/WI	ENGG*4000	SENIOR DESIGN PROJECT	A	8.00	32.0	FR03Y		
5476717	BSSWE	2022/WI	CS*3413	OPERATING SYSTEMS I		4.00		FR01B		
